
@relation query

@attribute dataset_name {letter,mushroom,nursery,optdigits,page-blocks,pendigits,waveform-5000,adult,covertype,satimage,kropt}
@attribute alg_name {weka.AdaBoostM1,weka.ADTree,weka.AODE,weka.AttributeSelectedClassifier,weka.Bagging,weka.BayesNet,weka.ClassificationViaRegression,weka.ConjunctiveRule,weka.CVParameterSelection,weka.DecisionStump,weka.DecisionTable,weka.Decorate,weka.FilteredClassifier,weka.HyperPipes,weka.IB1,weka.IBk,weka.Id3,weka.J48,weka.JRip,weka.LBR,weka.LMT,weka.Logistic,weka.LogitBoost,weka.LWL,weka.MultiBoostAB,weka.MultiClassClassifier,weka.MultilayerPerceptron,weka.MultiScheme,weka.NaiveBayes,weka.NaiveBayesSimple,weka.NaiveBayesUpdateable,weka.NBTree,weka.NNge,weka.OneR,weka.OrdinalClassClassifier,weka.PART,weka.Prism,weka.RacedIncrementalLogitBoost,weka.RandomCommittee,weka.RandomForest,weka.RandomTree,weka.RBFNetwork,weka.REPTree,weka.Ridor,weka.SimpleLogistic,weka.SMO,weka.Stacking,weka.StackingC,weka.ThresholdSelector,weka.VFI,weka.Vote,weka.VotedPerceptron,weka.Winnow,weka.ZeroR}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
letter,weka.SMO,32.23,1.11118e+08,521,4.36152e+08,0.84505
letter,weka.SMO,36.23,1.11451e+08,499,4.76656e+08,0.8451
letter,weka.SMO,35.33,1.11242e+08,480,4.79676e+08,0.84525
letter,weka.SMO,40.2,1.10992e+08,523,4.50272e+08,0.84965
letter,weka.SMO,44.59,1.1118e+08,587,4.74324e+08,0.8496
letter,weka.SMO,44.47,1.11057e+08,606,4.46724e+08,0.8496
letter,weka.SMO,46.55,1.1112e+08,596,5.00276e+08,0.84965
letter,weka.SMO,46.36,1.11287e+08,575,4.56288e+08,0.84985
letter,weka.SMO,58.67,1.11159e+08,759,4.48124e+08,0.84955
letter,weka.SMO,41.46,1.11075e+08,564,4.597e+08,0.8496
letter,weka.SMO,47.73,1.11087e+08,590,4.47044e+08,0.84985
letter,weka.SMO,44.34,1.11215e+08,577,4.46476e+08,0.84965
letter,weka.SMO,42.26,1.11085e+08,560,4.99316e+08,0.8497
letter,weka.SMO,41.55,2.9986e+08,588,4.94836e+08,0.8497
letter,weka.SMO,44.75,1.11102e+08,574,4.3388e+08,0.8497
letter,weka.SMO,44.29,1.11168e+08,580,4.38348e+08,0.8495
letter,weka.SMO,41.82,1.11113e+08,595,4.39548e+08,0.8495
letter,weka.SMO,41.15,1.11096e+08,569,4.84888e+08,0.84965
letter,weka.SMO,44.97,1.10988e+08,579,4.38104e+08,0.84955
letter,weka.SMO,44.86,1.11115e+08,572,4.29652e+08,0.8496
letter,weka.SMO,47.9,1.11117e+08,566,4.4916e+08,0.8497
letter,weka.SMO,45.1,1.11175e+08,585,4.57344e+08,0.8498
letter,weka.SMO,42.2,1.11102e+08,591,4.61088e+08,0.8496
letter,weka.SMO,56.2,1.11202e+08,680,4.44348e+08,0.8528
letter,weka.SMO,54.56,1.11257e+08,614,4.4398e+08,0.85285
letter,weka.SMO,57.34,1.11154e+08,796,4.83272e+08,0.85255
letter,weka.SMO,69.63,1.11019e+08,842,4.41224e+08,0.85265
letter,weka.SMO,53.61,1.32563e+08,544.79,4.57726e+08,0.8528
letter,weka.SMO,54.25,1.11168e+08,661,4.5512e+08,0.8526
letter,weka.SMO,54.67,1.11174e+08,735,4.6226e+08,0.85245
letter,weka.SMO,57.63,3.02129e+08,685,4.79224e+08,0.8526
letter,weka.SMO,69.34,1.11208e+08,828,4.8398e+08,0.85265
letter,weka.SMO,56.72,1.32446e+08,570.5,4.18055e+08,0.85255
letter,weka.SMO,51.43,1.32558e+08,516.17,4.79139e+08,0.8528
letter,weka.SMO,52.85,1.32477e+08,536.87,4.68513e+08,0.85275
letter,weka.SMO,69.19,1.11194e+08,820,5.00668e+08,0.85265
letter,weka.SMO,69.22,1.11129e+08,870,4.61264e+08,0.85255
letter,weka.SMO,70.1,1.11049e+08,821,4.44936e+08,0.8525
letter,weka.SMO,57.55,1.1118e+08,702,4.85472e+08,0.8529
letter,weka.SMO,57.81,1.1124e+08,690,4.53368e+08,0.8527
letter,weka.SMO,56.8,1.3256e+08,554.06,4.4377e+08,0.8526
letter,weka.SMO,61.1,1.11141e+08,707,5.05524e+08,0.85265
letter,weka.SMO,55.35,1.11186e+08,717,4.29532e+08,0.85275
letter,weka.SMO,91,1.11212e+08,1022,4.44432e+08,0.8524
letter,weka.SMO,69.61,1.32556e+08,682.96,4.08219e+08,0.85255
letter,weka.SMO,83.66,1.11229e+08,875,4.38776e+08,0.85245
letter,weka.SMO,85.88,1.32641e+08,834.17,4.13831e+08,0.8526
letter,weka.SMO,79.67,1.11266e+08,890,4.63484e+08,0.85245
letter,weka.SMO,77.5,1.11224e+08,858,4.99648e+08,0.8524
letter,weka.SMO,84.86,1.43201e+08,977,4.34084e+08,0.8526
letter,weka.SMO,77.73,2.067e+08,892,4.6672e+08,0.8526
letter,weka.SMO,72.44,2.3877e+08,861,4.44896e+08,0.85225
letter,weka.SMO,81.23,1.32538e+08,788.99,4.37213e+08,0.85245
letter,weka.SMO,69.78,1.32567e+08,688.12,4.5327e+08,0.85245
letter,weka.SMO,77.95,1.32443e+08,718.53,4.39058e+08,0.85235
letter,weka.SMO,84.69,1.32563e+08,825.28,4.46371e+08,0.85225
letter,weka.SMO,84.3,1.32449e+08,814.86,5.18597e+08,0.85255
letter,weka.SMO,87.53,3.01464e+08,1024,5.08548e+08,0.85245
letter,weka.SMO,85.39,3.01433e+08,971,5.18812e+08,0.8525
letter,weka.SMO,84.37,1.1111e+08,929,4.747e+08,0.85245
letter,weka.SMO,88.44,2.31217e+08,968,4.23996e+08,0.8524
letter,weka.SMO,94.55,2.46719e+08,1048,4.63448e+08,0.85245
letter,weka.SMO,74.46,3.014e+08,844,4.55296e+08,0.8527
letter,weka.SMO,95.99,3.00965e+08,1075,4.86612e+08,0.8545
letter,weka.SMO,93.22,1.11165e+08,993,4.35068e+08,0.85425
letter,weka.SMO,73.19,3.01419e+08,858,5.07484e+08,0.8545
letter,weka.SMO,71.96,1.3253e+08,741.58,4.67953e+08,0.8543
letter,weka.SMO,75.32,1.11221e+08,907,4.80936e+08,0.85455
letter,weka.SMO,102.41,2.46737e+08,1133,4.3318e+08,0.85435
letter,weka.SMO,84.9,2.46744e+08,1012,4.73992e+08,0.85445
letter,weka.SMO,81.7,2.38656e+08,962,5.28832e+08,0.8544
letter,weka.SMO,75.72,1.11093e+08,854,4.95824e+08,0.85435
letter,weka.SMO,70.86,2.06753e+08,820,4.61488e+08,0.8545
letter,weka.SMO,71.4,3.01681e+08,796,5.23072e+08,0.85455
letter,weka.SMO,83.73,1.11092e+08,953,4.54464e+08,0.8545
letter,weka.SMO,84.86,1.11167e+08,971,4.56092e+08,0.85435
letter,weka.SMO,74.97,1.11077e+08,867,4.68648e+08,0.85425
letter,weka.SMO,75.81,3.0995e+08,860,5.22032e+08,0.85445
letter,weka.SMO,74.68,1.42809e+08,917,5.09028e+08,0.85435
letter,weka.SMO,104.26,2.46724e+08,1150,4.4872e+08,0.85445
letter,weka.SMO,74.11,1.11082e+08,835,4.36072e+08,0.85465
letter,weka.SMO,88.45,1.11288e+08,1013,5.00868e+08,0.85435
letter,weka.SMO,75.63,3.09894e+08,860,4.65072e+08,0.8542
letter,weka.SMO,84.88,1.11315e+08,945,4.50892e+08,0.85415
letter,weka.SMO,101.9,1.11243e+08,1148,4.63944e+08,0.85415
letter,weka.SMO,104.11,2.99272e+08,1143,4.65696e+08,0.85425
letter,weka.SMO,89.22,1.11165e+08,963,4.95272e+08,0.85395
letter,weka.SMO,115.82,1.11079e+08,1159,4.7866e+08,0.85425
letter,weka.SMO,98.49,2.99829e+08,1089,4.75396e+08,0.85415
letter,weka.SMO,87.69,1.50634e+08,1055,4.5368e+08,0.8543
letter,weka.SMO,90.87,1.11009e+08,1022,4.64368e+08,0.8541
letter,weka.SMO,97.17,1.11143e+08,1089,4.52076e+08,0.85435
letter,weka.SMO,85.62,3.10161e+08,949,4.8668e+08,0.85425
letter,weka.SMO,90.34,2.06725e+08,951,4.26704e+08,0.85415
letter,weka.SMO,99.79,2.99266e+08,1098,5.21456e+08,0.8541
letter,weka.SMO,95.31,2.46743e+08,1105,4.87332e+08,0.8542
letter,weka.SMO,86.38,2.46689e+08,968,4.50556e+08,0.85425
letter,weka.SMO,84.72,1.11071e+08,949,4.7832e+08,0.8542
letter,weka.SMO,86.98,2.38654e+08,960,4.78208e+08,0.85435
letter,weka.SMO,86.9,2.46701e+08,1089,4.5712e+08,0.854
letter,weka.SMO,93.45,2.14716e+08,1064,4.4348e+08,0.85425
letter,weka.SMO,81.9,1.11167e+08,918,4.80488e+08,0.8545
letter,weka.SMO,104.35,2.0674e+08,1147,4.47724e+08,0.85415
letter,weka.SMO,101.9,1.43196e+08,1085,4.47184e+08,0.85375
letter,weka.SMO,141.23,1.91265e+08,1489,4.72692e+08,0.8536
letter,weka.SMO,95.73,1.11069e+08,1084,4.3154e+08,0.8537
letter,weka.SMO,123.32,2.46703e+08,1431,4.57776e+08,0.85365
letter,weka.SMO,105.6,1.11195e+08,1110,4.99524e+08,0.85365
letter,weka.SMO,98.73,2.99144e+08,1117,4.70696e+08,0.8537
letter,weka.SMO,96.71,3.01772e+08,1091,4.39792e+08,0.8537
letter,weka.SMO,125.83,2.06779e+08,1423,4.70656e+08,0.85355
letter,weka.SMO,131.7,1.11089e+08,1276,4.48268e+08,0.8536
letter,weka.SMO,91.43,1.11055e+08,1126,4.77364e+08,0.85355
letter,weka.SMO,103.49,1.11071e+08,1130,5.05144e+08,0.8537
letter,weka.SMO,108.39,1.11262e+08,1130,4.69072e+08,0.8535
letter,weka.SMO,114.84,3.09131e+08,1154,4.5922e+08,0.85345
letter,weka.SMO,125.73,1.11198e+08,1429,4.74796e+08,0.8538
letter,weka.SMO,143.91,1.11202e+08,1502,4.8734e+08,0.85385
letter,weka.SMO,115.77,1.1127e+08,1219,4.85492e+08,0.8539
letter,weka.SMO,92.96,2.94598e+08,1041,4.66024e+08,0.85375
letter,weka.SMO,104.9,1.5917e+08,1092,4.41256e+08,0.8536
letter,weka.SMO,107.42,2.06643e+08,1128,4.79584e+08,0.85375
letter,weka.SMO,104,2.54715e+08,1108,4.89304e+08,0.8538
letter,weka.SMO,119.59,1.11157e+08,1313,4.8162e+08,0.85375
letter,weka.SMO,113.65,1.11023e+08,1277,4.5882e+08,0.8541
letter,weka.SMO,102.86,3.10106e+08,1109,4.75012e+08,0.8542
letter,weka.SMO,101.22,1.11276e+08,1095,4.83768e+08,0.85425
letter,weka.SMO,99.16,1.11277e+08,1083,4.64228e+08,0.8541
letter,weka.SMO,98.23,3.10224e+08,1092,4.71936e+08,0.8539
letter,weka.SMO,92.95,2.22966e+08,1065,4.83316e+08,0.85395
letter,weka.SMO,96.9,3.02647e+08,1080,4.69608e+08,0.8541
letter,weka.SMO,96.22,3.09831e+08,1064,4.56204e+08,0.8541
letter,weka.SMO,114.6,2.22821e+08,1383,4.97036e+08,0.854
letter,weka.SMO,108.2,1.34803e+08,1239,4.43624e+08,0.8542
letter,weka.SMO,118.18,1.11049e+08,1310,4.41936e+08,0.8541
letter,weka.SMO,95.83,2.46548e+08,1101,4.67824e+08,0.8539
letter,weka.SMO,94.79,3.07763e+08,1082,4.44192e+08,0.854
letter,weka.SMO,113.53,2.62651e+08,1246,4.38216e+08,0.854
letter,weka.SMO,136.16,1.11206e+08,1461,4.76848e+08,0.85395
letter,weka.SMO,109.56,1.11122e+08,1198,4.90448e+08,0.85415
letter,weka.SMO,104.1,2.86702e+08,1129,4.4712e+08,0.85385
letter,weka.SMO,99.35,2.9922e+08,1084,5.10704e+08,0.854
letter,weka.SMO,96.98,1.98666e+08,1062,4.5906e+08,0.854
letter,weka.SMO,104.62,2.46951e+08,1197,4.645e+08,0.85455
letter,weka.SMO,118.92,1.90625e+08,1321,4.36648e+08,0.85465
letter,weka.SMO,113.6,1.11202e+08,1224,4.77312e+08,0.8545
letter,weka.SMO,97.51,1.11153e+08,1106,4.40624e+08,0.8544
letter,weka.SMO,109.14,1.11214e+08,1167,4.95352e+08,0.8545
letter,weka.SMO,144.67,1.91589e+08,1555,4.30292e+08,0.85455
letter,weka.SMO,107.8,1.90617e+08,1160,4.93176e+08,0.8546
letter,weka.SMO,122.46,3.10426e+08,1310,4.61296e+08,0.8545
letter,weka.SMO,110.98,2.22674e+08,1169,4.41904e+08,0.85455
letter,weka.SMO,116.1,3.08584e+08,1273,4.659e+08,0.85445
letter,weka.SMO,103.49,1.11085e+08,1148,4.70404e+08,0.85455
letter,weka.SMO,115.21,2.62622e+08,1267,4.93664e+08,0.8545
letter,weka.SMO,105.98,2.78577e+08,1182,4.69572e+08,0.85455
letter,weka.SMO,100.29,3.0086e+08,1094,4.51172e+08,0.8544
letter,weka.SMO,104.86,1.98588e+08,1203,4.73712e+08,0.8544
letter,weka.SMO,108.84,1.11039e+08,1155,4.44764e+08,0.8545
letter,weka.SMO,115.28,1.91189e+08,1238,4.58236e+08,0.85455
letter,weka.SMO,129.6,2.62689e+08,1379,4.6056e+08,0.85455
letter,weka.SMO,99.7,2.0681e+08,1100,4.39524e+08,0.85435
letter,weka.SMO,107.28,1.11207e+08,1156,4.65876e+08,0.8547
letter,weka.SMO,106.54,3.10476e+08,1192,4.90648e+08,0.85385
letter,weka.SMO,110.47,1.11178e+08,1260,4.65012e+08,0.85415
letter,weka.SMO,116.45,1.11037e+08,1221,4.27764e+08,0.85405
letter,weka.SMO,106.7,2.14692e+08,1181,4.81556e+08,0.85395
letter,weka.SMO,136.57,1.11077e+08,1418,4.721e+08,0.85405
letter,weka.SMO,112.72,1.11288e+08,1202,5.23472e+08,0.85375
letter,weka.SMO,107.84,1.11173e+08,1186,4.30028e+08,0.85395
letter,weka.SMO,112.91,1.11111e+08,1265,4.49056e+08,0.85395
letter,weka.SMO,121.28,1.1101e+08,1315,4.41596e+08,0.8544
letter,weka.SMO,142.79,2.46611e+08,1509,4.69916e+08,0.85395
letter,weka.SMO,137.28,1.35199e+08,1463,4.63376e+08,0.8539
letter,weka.SMO,124.9,3.00421e+08,1280,4.55612e+08,0.85405
letter,weka.SMO,116.29,1.11045e+08,1235,4.6946e+08,0.8542
letter,weka.SMO,115.65,1.11341e+08,1227,4.86304e+08,0.854
letter,weka.SMO,110.54,1.11183e+08,1264,4.83096e+08,0.85385
letter,weka.SMO,106.67,3.10377e+08,1235,4.62768e+08,0.85395
letter,weka.SMO,114.17,3.00802e+08,1206,4.81468e+08,0.8543
letter,weka.SMO,120.58,1.11067e+08,1247,4.59632e+08,0.85415
letter,weka.SMO,140.28,3.08559e+08,1458,4.59924e+08,0.85405
letter,weka.SMO,115.18,1.11268e+08,1207,4.95724e+08,0.85385
letter,weka.SMO,122.8,1.82528e+08,1275,4.43456e+08,0.8545
letter,weka.SMO,127.1,1.11191e+08,1356,5.24568e+08,0.8546
letter,weka.SMO,124.8,2.7887e+08,1299,5.14616e+08,0.8547
letter,weka.SMO,124.38,3.07103e+08,1288,4.65996e+08,0.85475
letter,weka.SMO,164.55,1.11225e+08,1708,4.55276e+08,0.85465
letter,weka.SMO,124.78,2.98218e+08,1283,5.01992e+08,0.8547
letter,weka.SMO,125.96,1.43378e+08,1303,4.68528e+08,0.8547
letter,weka.SMO,122.11,3.02636e+08,1253,4.631e+08,0.8545
letter,weka.SMO,116.14,2.62653e+08,1268,4.62252e+08,0.85465
letter,weka.SMO,119.35,1.11103e+08,1275,4.84496e+08,0.85455
letter,weka.SMO,111.83,3.10506e+08,1204,4.63732e+08,0.85485
letter,weka.SMO,126.52,2.14831e+08,1308,4.4852e+08,0.85475
letter,weka.SMO,137.35,1.11205e+08,1369,4.42136e+08,0.85465
letter,weka.SMO,135.77,1.9869e+08,1365,4.79024e+08,0.8546
letter,weka.SMO,125.38,3.0898e+08,1340,4.70316e+08,0.85475
letter,weka.SMO,125.46,2.06898e+08,1301,4.90032e+08,0.85475
letter,weka.SMO,122.94,2.46731e+08,1285,4.36124e+08,0.8547
letter,weka.SMO,123.96,2.46867e+08,1275,5.2376e+08,0.85445
letter,weka.SMO,152.19,1.11167e+08,1574,4.62064e+08,0.8546
letter,weka.SMO,125.38,2.78739e+08,1294,4.64164e+08,0.8545
letter,weka.SMO,22.45,1.11162e+08,361,4.6916e+08,0.8234
letter,weka.SMO,180.89,2.35807e+08,5260,9.34488e+08,0.8835
letter,weka.SMO,192.8,1.23809e+08,3420,6.18336e+08,0.933
letter,weka.SMO,29.19,1.11242e+08,452,4.36664e+08,0.8234
letter,weka.SMO,23.13,1.11123e+08,386,4.43112e+08,0.8235
letter,weka.SMO,22.82,1.11131e+08,386,4.56064e+08,0.82355
letter,weka.SMO,20.94,1.11118e+08,363,4.80292e+08,0.82355
letter,weka.SMO,26.19,1.58668e+08,412,4.48872e+08,0.8235
letter,weka.SMO,21.78,1.11104e+08,388,4.4706e+08,0.82335
letter,weka.SMO,28.31,1.11151e+08,433,4.56372e+08,0.8235
letter,weka.SMO,23.58,1.11301e+08,375,4.52944e+08,0.8235
letter,weka.SMO,28.61,1.11122e+08,435,4.57004e+08,0.8235
letter,weka.SMO,23.37,1.11348e+08,375,4.70068e+08,0.8235
letter,weka.SMO,21.37,1.11131e+08,390,4.71228e+08,0.8237
letter,weka.SMO,23.24,1.11247e+08,372,5.30112e+08,0.82325
letter,weka.SMO,25.11,1.11115e+08,378,4.4706e+08,0.82335
letter,weka.SMO,27.99,1.11121e+08,437,5.15244e+08,0.82335
letter,weka.SMO,23.34,1.11121e+08,373,4.71008e+08,0.8235
letter,weka.SMO,27.77,1.58691e+08,429,4.53932e+08,0.8234
letter,weka.SMO,23.41,1.11128e+08,381,4.764e+08,0.82355
letter,weka.SMO,22.72,1.11254e+08,362,5.05272e+08,0.82355
letter,weka.SMO,24.59,1.11096e+08,426,4.61012e+08,0.82335
letter,weka.SMO,23.87,1.11273e+08,392,4.48724e+08,0.82345
letter,weka.SMO,207.5,1.23808e+08,5053,8.90772e+08,0.88345
letter,weka.SMO,191.41,1.23842e+08,4852,9.03708e+08,0.8834
letter,weka.SMO,200.9,1.23821e+08,4608,9.2128e+08,0.88345
letter,weka.SMO,203.81,1.23697e+08,5175,7.32432e+08,0.8835
letter,weka.SMO,213.24,1.23851e+08,5367,6.94572e+08,0.88335
letter,weka.SMO,203.85,2.83715e+08,5154,9.57784e+08,0.88345
letter,weka.SMO,217.97,2.11663e+08,5063,9.50884e+08,0.88335
letter,weka.SMO,185.21,2.11644e+08,5036,7.77448e+08,0.88355
letter,weka.SMO,179.12,2.27825e+08,4881,9.51032e+08,0.8833
letter,weka.SMO,210.74,1.03945e+08,6244,9.8548e+08,0.8834
letter,weka.SMO,218.24,1.47886e+08,5105,9.11644e+08,0.8835
letter,weka.SMO,182.43,2.27794e+08,5914,9.54952e+08,0.88345
letter,weka.SMO,244.23,1.23934e+08,5950,8.602e+08,0.8835
letter,weka.SMO,266.73,1.63731e+08,5982,6.80184e+08,0.8834
letter,weka.SMO,196.74,1.63874e+08,4933,8.57756e+08,0.88335
letter,weka.SMO,207.5,1.03788e+08,4691,7.59904e+08,0.88345
letter,weka.SMO,213.57,2.11619e+08,8504,9.67896e+08,0.88345
letter,weka.SMO,201.96,1.61528e+08,2998.31,5.67079e+08,0.88325
letter,weka.SMO,188.8,2.27812e+08,4921,8.81816e+08,0.8834
letter,weka.SMO,230.59,3.03202e+08,6445,8.51748e+08,0.88335
letter,weka.SMO,194.11,1.03888e+08,3316,5.71932e+08,0.9331
letter,weka.SMO,196.12,1.23802e+08,3135,6.95828e+08,0.9332
letter,weka.SMO,205.81,3.06256e+08,3630,5.11352e+08,0.93295
letter,weka.SMO,202.69,1.23899e+08,3264,5.49236e+08,0.9332
letter,weka.SMO,232.3,1.23699e+08,4368,5.25396e+08,0.9331
letter,weka.SMO,198.47,1.23891e+08,3205,5.88e+08,0.93305
letter,weka.SMO,219.14,1.23748e+08,3486,6.95044e+08,0.93315
letter,weka.SMO,184.45,1.23738e+08,3068,6.32308e+08,0.93305
letter,weka.SMO,193.14,2.95192e+08,3160,5.85844e+08,0.933
letter,weka.SMO,183.55,1.2388e+08,3385,5.12124e+08,0.93315
letter,weka.SMO,202.76,2.91921e+08,3451,9.59468e+08,0.933
letter,weka.SMO,217.79,1.63742e+08,3496,5.32032e+08,0.93295
letter,weka.SMO,200.18,1.23826e+08,3287,5.17808e+08,0.9333
letter,weka.SMO,195.12,2.11658e+08,3241,6.00652e+08,0.93305
letter,weka.SMO,203.49,2.91911e+08,3217,6.21084e+08,0.9329
letter,weka.SMO,205.41,1.23866e+08,3495,5.97092e+08,0.9331
letter,weka.SMO,197.79,2.76001e+08,3212,4.9858e+08,0.933
letter,weka.SMO,198.51,2.97512e+08,3499,5.6414e+08,0.93305
letter,weka.SMO,202.8,1.2371e+08,3464,5.51664e+08,0.9331
letter,weka.SMO,174.88,2.35823e+08,2998,6.48596e+08,0.9331
letter,weka.SMO,396.26,3.03706e+08,31210,9.54264e+08,0.7789
letter,weka.SMO,321.57,2.87981e+08,22685,9.65184e+08,0.81425
letter,weka.SMO,310.17,2.6394e+08,20075,9.34284e+08,0.8363
letter,weka.SMO,283.16,2.95902e+08,15865,9.5726e+08,0.85235
letter,weka.SMO,275.16,1.07968e+08,13757,9.58292e+08,0.86565
letter,weka.SMO,204.8,1.27821e+08,8907,9.67336e+08,0.90385
letter,weka.SMO,252.36,2.95928e+08,7991,9.54084e+08,0.93835
letter,weka.SMO,226.83,2.96551e+08,7672,9.4886e+08,0.9537
letter,weka.SMO,272.3,2.88957e+08,9320,9.66548e+08,0.9612
letter,weka.SMO,272.27,2.87916e+08,9157,9.72992e+08,0.96455
letter,weka.SMO,303.57,3.51737e+08,10878,9.6976e+08,0.96815
letter,weka.SMO,332.66,3.03766e+08,12006,9.68352e+08,0.97035
letter,weka.SMO,406.3,3.50683e+08,19650,9.652e+08,0.97285
letter,weka.SMO,422.18,1.49677e+08,8326.5,9.3566e+08,0.97355
letter,weka.SMO,1564.44,7.79625e+07,184975,9.6148e+08,0.96475
letter,weka.SMO,2308.49,7.65102e+07,321413,9.48376e+08,0.95425
letter,weka.SMO,517.7,3.03539e+08,35418,9.704e+08,0.7791
letter,weka.SMO,511.16,3.50512e+08,38356,9.66232e+08,0.7792
letter,weka.SMO,482.89,3.50932e+08,41203,9.62064e+08,0.77925
letter,weka.SMO,502.5,3.03814e+08,38270,9.59156e+08,0.779
letter,weka.SMO,495.97,3.50918e+08,38355,9.67168e+08,0.7792
letter,weka.SMO,687.86,3.58434e+08,45213,9.67972e+08,0.77915
letter,weka.SMO,496.3,3.82706e+08,37551,9.6458e+08,0.7791
letter,weka.SMO,470.53,1.27878e+08,31183,9.67012e+08,0.7791
letter,weka.SMO,457.82,1.08027e+08,37227,9.62636e+08,0.7793
letter,weka.SMO,432.68,3.03367e+08,36191,9.53456e+08,0.7791
letter,weka.SMO,498.41,3.0363e+08,42312,9.1048e+08,0.77915
letter,weka.SMO,487.55,3.0378e+08,37299,9.60088e+08,0.77925
letter,weka.SMO,479.56,3.50863e+08,35153,9.70616e+08,0.7792
letter,weka.SMO,359.83,2.9768e+08,25011,9.17872e+08,0.8141
letter,weka.SMO,357.5,2.97559e+08,25350,9.6812e+08,0.81415
letter,weka.SMO,364.19,2.98095e+08,26249,9.56756e+08,0.8141
letter,weka.SMO,362.88,2.96947e+08,21933,9.58588e+08,0.81405
letter,weka.SMO,364.49,2.80324e+08,22943,9.58364e+08,0.81435
letter,weka.SMO,369.22,2.98281e+08,22429,9.56036e+08,0.8143
letter,weka.SMO,367.39,2.7192e+08,23447,9.60352e+08,0.81425
letter,weka.SMO,446.24,1.03284e+08,27584,9.68528e+08,0.81435
letter,weka.SMO,321.5,2.87931e+08,24889,9.57e+08,0.8142
letter,weka.SMO,302.86,2.95842e+08,17282,9.6326e+08,0.8363
letter,weka.SMO,358.88,3.15819e+08,20327,9.59088e+08,0.83625
letter,weka.SMO,308.55,2.95829e+08,18563,9.56468e+08,0.83635
letter,weka.SMO,305.69,2.90291e+08,17162,9.5882e+08,0.83645
letter,weka.SMO,333.29,2.95835e+08,19200,9.47552e+08,0.83625
letter,weka.SMO,307.11,2.87993e+08,18687,9.78788e+08,0.83635
letter,weka.SMO,286.98,2.98233e+08,17916,9.68788e+08,0.83635
letter,weka.SMO,376.94,1.57547e+08,20502,9.6898e+08,0.8364
letter,weka.SMO,357.57,3.03054e+08,18492,9.6486e+08,0.83625
letter,weka.SMO,299.3,2.98385e+08,17210,9.66384e+08,0.83615
letter,weka.SMO,421.8,2.98216e+08,22331,9.66436e+08,0.83635
letter,weka.SMO,396.72,2.98358e+08,19596,9.6954e+08,0.85235
letter,weka.SMO,284.2,2.97753e+08,15077,9.60568e+08,0.85255
letter,weka.SMO,284.11,2.63974e+08,14116,9.70424e+08,0.85245
letter,weka.SMO,262.58,2.64003e+08,16948,9.64732e+08,0.8525
letter,weka.SMO,385.5,2.97614e+08,19055,9.67196e+08,0.85235
letter,weka.SMO,369.32,2.87944e+08,19544,9.53416e+08,0.8524
letter,weka.SMO,274.65,2.98338e+08,13270,9.67696e+08,0.8523
letter,weka.SMO,284.63,1.67936e+08,14667,9.592e+08,0.85235
letter,weka.SMO,289.68,2.97796e+08,16547,9.60424e+08,0.85245
letter,weka.SMO,270.77,2.71892e+08,17042,9.5592e+08,0.8524
letter,weka.SMO,301.5,1.27897e+08,17061,9.7036e+08,0.85235
letter,weka.SMO,296,3.03492e+08,15759,9.67668e+08,0.8523
letter,weka.SMO,280.2,2.98289e+08,14846,9.60872e+08,0.8523
letter,weka.SMO,313.85,2.87741e+08,15366,9.57072e+08,0.85245
letter,weka.SMO,282.21,2.89753e+08,16720,9.673e+08,0.85225
letter,weka.SMO,286.14,2.9824e+08,16542,9.59144e+08,0.8525
letter,weka.SMO,270.43,2.95845e+08,15147,9.63328e+08,0.85225
letter,weka.SMO,341.71,1.27783e+08,14094,9.68876e+08,0.8656
letter,weka.SMO,311.69,1.27917e+08,17714,9.69444e+08,0.86575
letter,weka.SMO,258.24,2.95935e+08,13758,9.7748e+08,0.86565
letter,weka.SMO,291.85,1.27883e+08,13164,9.68112e+08,0.8656
letter,weka.SMO,243.78,2.98367e+08,12090,9.65164e+08,0.8656
letter,weka.SMO,272,2.56071e+08,15418,9.41712e+08,0.86565
letter,weka.SMO,241.21,2.97429e+08,12702,9.51956e+08,0.8656
letter,weka.SMO,260.58,1.67887e+08,13748,9.73596e+08,0.8657
letter,weka.SMO,269.35,2.95781e+08,14153,9.5444e+08,0.8656
letter,weka.SMO,303,3.06212e+08,13032,9.6926e+08,0.8655
letter,weka.SMO,284.94,2.98561e+08,14538,9.67612e+08,0.8655
letter,weka.SMO,215.41,1.67921e+08,9644,9.70612e+08,0.90385
letter,weka.SMO,252.38,1.27907e+08,10900,9.23684e+08,0.90385
letter,weka.SMO,217.97,2.9792e+08,9581,9.58768e+08,0.904
letter,weka.SMO,202.29,3.05015e+08,9208,9.60872e+08,0.9039
letter,weka.SMO,285.11,1.27841e+08,10415,9.66524e+08,0.904
letter,weka.SMO,205.29,3.02986e+08,9048,9.66824e+08,0.9039
letter,weka.SMO,231.21,2.98177e+08,8744,9.74176e+08,0.9039
letter,weka.SMO,293.55,1.27846e+08,10522,9.55932e+08,0.9038
letter,weka.SMO,247.83,2.71976e+08,9371,9.56712e+08,0.9039
letter,weka.SMO,216.8,2.9588e+08,8692,9.36048e+08,0.90395
