alg_name,dataset,id,2,5,4,1,Acc,3
weka.J48,waveform-5000,192804,0.25,,false,,0.7508,2
weka.J48,waveform-5000,192807,0.25,,false,,0.7508,2
weka.J48,waveform-5000,192806,0.25,,false,,0.7508,2
weka.J48,waveform-5000,192803,0.25,,false,,0.7508,2
weka.J48,waveform-5000,192802,0.25,,false,,0.7508,2
weka.J48,mushroom,267580,0.25,2,true,false,0.999754,4
weka.J48,mushroom,267581,0.32353860568168635,,false,false,0.999508,10
weka.J48,mushroom,267583,0.25,3,true,false,0.996923,15
weka.J48,mushroom,267576,0.25,4,true,false,0.996553,14
weka.J48,mushroom,267577,0.25,10,true,false,0.999015,16
weka.J48,mushroom,267573,0.25,2,true,false,0.999754,3
weka.J48,mushroom,267568,0.6469962451238337,,false,false,0.999508,19
weka.J48,mushroom,267569,0.25,,false,true,0.996061,15
weka.J48,mushroom,267570,0.3177065412243854,,false,false,1,3
weka.J48,mushroom,267571,0.25,,false,true,1,6
weka.J48,mushroom,267565,0.25,10,true,false,0.999138,8
weka.J48,mushroom,267564,0.37024613140352486,,false,false,0.999508,10
weka.J48,mushroom,267567,0.25,9,true,false,0.999508,17
weka.J48,mushroom,267566,0.25,,false,true,0.999385,8
weka.J48,mushroom,267561,0.25,,false,true,0.999508,9
weka.J48,mushroom,267563,0.25,,false,true,0.995815,20
weka.J48,mushroom,267562,0.8648516771042654,,false,false,0.999877,15
weka.J48,mushroom,267557,0.25,10,true,false,0.99643,14
weka.J48,mushroom,267556,0.25,3,true,false,1,7
weka.J48,mushroom,267559,0.25,,false,true,0.999754,17
weka.J48,mushroom,267558,0.1866442112729831,,false,false,0.999754,16
weka.J48,mushroom,267553,0.25,,false,true,0.999508,19
weka.J48,mushroom,267552,0.17358278236742714,,false,false,0.999877,14
weka.J48,mushroom,267550,0.25,4,true,false,0.999754,7
weka.J48,mushroom,267551,0.25,10,true,false,0.999385,10
weka.J48,mushroom,267548,0.25,,false,true,0.999877,12
weka.J48,mushroom,267549,0.5023127990260947,,false,false,0.998523,11
weka.J48,mushroom,267546,0.25,,false,true,0.997784,13
weka.J48,mushroom,267547,0.18638048500074783,,false,false,1,5
weka.J48,mushroom,267640,0.6708043421479941,,false,false,0.999877,15
weka.J48,mushroom,267641,0.6158075254826679,,false,false,1,6
weka.J48,mushroom,267642,0.3056388620609122,,false,false,0.999877,13
weka.J48,mushroom,267643,0.25,3,true,false,0.9984,19
weka.J48,mushroom,267644,0.25,7,true,false,0.999754,14
weka.J48,mushroom,267645,0.4319691061997137,,false,false,0.999877,11
weka.J48,mushroom,267646,0.25,,false,true,0.999754,18
weka.J48,mushroom,267647,0.25,10,true,false,0.995938,19
weka.J48,mushroom,267633,0.6152850907091515,,false,false,0.995815,17
weka.J48,mushroom,267634,0.25,7,true,false,0.9968,19
weka.J48,mushroom,267635,0.9485128393324012,,false,false,0.999508,9
weka.J48,mushroom,267637,0.25,10,true,false,0.99643,17
weka.J48,mushroom,267638,0.25,5,true,false,0.996677,14
weka.J48,mushroom,267639,0.25,,false,true,1,8
weka.J48,mushroom,267625,0.25,10,true,false,0.999385,12
weka.J48,mushroom,267624,0.8461600413962117,,false,false,0.999754,16
weka.J48,mushroom,267627,0.25,3,true,false,0.996923,16
weka.J48,mushroom,267629,0.25,,false,true,0.999877,13
weka.J48,mushroom,267628,0.25,,false,true,1,4
weka.J48,mushroom,267630,0.25,,false,true,1,3
weka.J48,mushroom,267617,0.06317935338281767,,false,false,0.998892,9
weka.J48,mushroom,267616,0.25,2,true,false,0.997046,19
weka.J48,mushroom,267619,0.13958747246793574,,false,false,0.999754,18
weka.J48,mushroom,267618,0.25,5,true,false,0.999261,17
weka.J48,mushroom,267621,0.25,2,true,false,0.997046,19
weka.J48,mushroom,267620,0.25,8,true,false,0.998031,8
weka.J48,mushroom,267622,0.6420322472565848,,false,false,1,6
weka.J48,mushroom,267610,0.5844248018854737,,false,false,1,6
weka.J48,mushroom,267611,0.25,,false,true,1,5
weka.J48,mushroom,267608,0.25,,false,true,0.999508,20
weka.J48,mushroom,267609,0.25,6,true,false,0.9968,18
weka.J48,mushroom,267615,0.25,10,true,false,0.999508,2
weka.J48,mushroom,267612,0.25,4,true,false,0.998523,8
weka.J48,mushroom,267613,0.9174418761288011,,false,false,0.999877,11
weka.J48,mushroom,267603,0.25,,false,true,1,8
weka.J48,mushroom,267601,0.9298718030486112,,false,false,1,4
weka.J48,mushroom,267606,0.9630706747104695,,false,false,0.999508,19
weka.J48,mushroom,267604,0.8745405742264977,,false,false,1,2
weka.J48,mushroom,267605,0.25,3,true,false,0.999015,8
weka.J48,mushroom,267594,0.34861479794419464,,false,false,0.999877,11
weka.J48,mushroom,267593,0.25,,false,true,0.999508,7
weka.J48,mushroom,267592,0.20913281088779417,,false,false,0.998892,10
weka.J48,mushroom,267599,0.25,3,true,false,0.996677,10
weka.J48,mushroom,267598,0.25,,false,true,1,4
weka.J48,mushroom,267597,0.42004813619263387,,false,false,0.999508,20
weka.J48,mushroom,267596,0.5177093830540912,,false,false,0.995815,17
weka.J48,mushroom,267587,0.25,8,true,false,0.999261,4
weka.J48,mushroom,267586,0.25,6,true,false,0.9968,16
weka.J48,mushroom,267585,0.25,2,true,false,0.999754,7
weka.J48,mushroom,267584,0.25,,false,true,1,3
weka.J48,mushroom,267590,0.25,7,true,false,0.999754,11
weka.J48,mushroom,267589,0.6286509756033675,,false,false,0.999754,18
weka.J48,mushroom,267588,0.25,6,true,false,0.999385,13
weka.J48,mushroom,267701,0.25,8,true,false,0.997292,10
weka.J48,mushroom,267700,0.25,,false,true,0.999754,16
weka.J48,mushroom,267703,0.25,5,true,false,0.999385,5
weka.J48,mushroom,267696,0.2540267126533059,,false,false,0.998154,11
weka.J48,mushroom,267699,0.4132777387189611,,false,false,0.997046,14
weka.J48,mushroom,267698,0.6022486332754372,,false,false,1,10
weka.J48,mushroom,267709,0.25,,false,true,0.996061,15
weka.J48,mushroom,267711,0.25,10,true,false,0.998892,6
weka.J48,mushroom,267705,0.25,4,true,false,0.998523,8
weka.J48,mushroom,267685,0.25,3,true,false,0.998523,18
weka.J48,mushroom,267686,0.25,,false,true,1,6
weka.J48,mushroom,267680,0.25,8,true,false,0.999261,6
weka.J48,mushroom,267681,0.25,,false,true,0.999754,17
weka.J48,mushroom,267682,0.6624068466381677,,false,false,0.999508,7
weka.J48,mushroom,267683,0.25,10,true,false,0.999385,8
weka.J48,mushroom,267692,0.66049068664303,,false,false,0.999877,13
weka.J48,mushroom,267693,0.25,3,true,false,0.9968,19
weka.J48,mushroom,267695,0.25,4,true,false,0.997661,18
weka.J48,mushroom,267688,0.4571317782808718,,false,false,1,3
weka.J48,mushroom,267691,0.25,,false,true,0.995815,17
weka.J48,mushroom,267671,0.25,,false,true,0.998277,12
weka.J48,mushroom,267670,0.5223476249011193,,false,false,1,9
weka.J48,mushroom,267669,0.25,8,true,false,0.997292,9
weka.J48,mushroom,267668,0.281694308027478,,false,false,1,4
weka.J48,mushroom,267667,0.25,,false,true,0.999508,19
weka.J48,mushroom,267666,0.9097518673109427,,false,false,1,5
weka.J48,mushroom,267665,0.25,7,true,false,0.999754,10
weka.J48,mushroom,267664,0.25,9,true,false,0.999754,7
weka.J48,mushroom,267679,0.25,,false,true,0.999508,4
weka.J48,mushroom,267678,0.6348603001666328,,false,false,1,6
weka.J48,mushroom,267677,0.7795247440817487,,false,false,0.999877,13
weka.J48,mushroom,267676,0.25,2,true,false,0.9968,20
weka.J48,mushroom,267675,0.19385389858650445,,false,false,1,8
weka.J48,mushroom,267674,0.8132071415380849,,false,false,1,3
weka.J48,mushroom,267673,0.6958172055593634,,false,false,1,3
weka.J48,mushroom,267672,0.25,3,true,false,0.999631,2
weka.J48,mushroom,267654,0.25,6,true,false,0.995938,20
weka.J48,mushroom,267652,0.25,4,true,false,1,6
weka.J48,mushroom,267653,0.25,,false,true,0.999877,15
weka.J48,mushroom,267651,0.25,,false,true,0.995815,17
weka.J48,mushroom,267648,0.25,5,true,false,0.999754,11
weka.J48,mushroom,267649,0.25,5,true,false,0.999754,10
weka.J48,mushroom,267662,0.25,,false,true,1,5
weka.J48,mushroom,267663,0.08310550569985097,,false,false,0.999877,11
weka.J48,mushroom,267660,0.25,9,true,false,0.998769,4
weka.J48,mushroom,267661,0.911301982142247,,false,false,0.999754,16
weka.J48,mushroom,267656,0.7683236814831885,,false,false,1,7
weka.J48,mushroom,267657,0.25,,false,true,0.999508,10
weka.J48,mushroom,267761,0.12163683870389268,,false,false,1,3
weka.J48,mushroom,267760,0.07277661967755568,,false,false,0.998154,11
weka.J48,mushroom,267763,0.9799719219693004,,false,false,1,6
weka.J48,mushroom,267765,0.25,5,true,false,1,8
weka.J48,mushroom,267764,0.07183683663604502,,false,false,0.999508,20
weka.J48,mushroom,267767,0.25,2,true,false,0.997046,16
weka.J48,mushroom,267766,0.9646903901281698,,false,false,0.995815,17
weka.J48,mushroom,267769,0.25,7,true,false,0.99643,15
weka.J48,mushroom,267771,0.8045051228079819,,false,false,0.997784,13
weka.J48,mushroom,267773,0.055995825589159574,,false,false,0.999877,12
weka.J48,mushroom,267775,0.31067465094370006,,false,false,1,10
weka.J48,mushroom,267774,0.25,7,true,false,0.999754,6
weka.J48,mushroom,267744,0.25,7,true,false,0.999015,18
weka.J48,mushroom,267745,0.251313060664481,,false,false,0.996061,19
weka.J48,mushroom,267746,0.42751712433735684,,false,false,0.998277,12
weka.J48,mushroom,267747,0.25,,false,true,0.995815,19
weka.J48,mushroom,267748,0.25,,false,true,1,6
weka.J48,mushroom,267749,0.6279139188796791,,false,false,1,6
weka.J48,mushroom,267750,0.5894159457970235,,false,false,0.999877,12
weka.J48,mushroom,267751,0.25,3,true,false,0.999385,12
weka.J48,mushroom,267752,0.25,9,true,false,0.996307,20
weka.J48,mushroom,267753,0.25,9,true,false,0.9984,9
weka.J48,mushroom,267754,0.25,6,true,false,0.9968,13
weka.J48,mushroom,267755,0.8371434964383134,,false,false,1,8
weka.J48,mushroom,267756,0.25,2,true,false,0.997046,13
weka.J48,mushroom,267757,0.25,,false,true,0.995815,19
weka.J48,mushroom,267758,0.6851261904013823,,false,false,0.999508,10
weka.J48,mushroom,267759,0.7287214698399224,,false,false,0.999508,10
weka.J48,mushroom,267731,0.25,5,true,false,0.999508,16
weka.J48,mushroom,267730,0.5118947411517215,,false,false,0.999877,12
weka.J48,mushroom,267728,0.6364532392317891,,false,false,1,2
weka.J48,mushroom,267735,0.25,5,true,false,0.996677,20
weka.J48,mushroom,267734,0.4639710382727626,,false,false,1,3
weka.J48,mushroom,267733,0.25,,false,true,0.999877,15
weka.J48,mushroom,267732,0.25,2,true,false,0.996553,11
weka.J48,mushroom,267739,0.25,,false,true,0.999877,11
weka.J48,mushroom,267738,0.25,2,true,false,0.999138,11
weka.J48,mushroom,267736,0.25,,false,true,0.998277,12
weka.J48,mushroom,267743,0.29177239116247855,,false,false,1,2
weka.J48,mushroom,267742,0.25,,false,true,1,9
weka.J48,mushroom,267741,0.25,4,true,false,0.998769,18
weka.J48,mushroom,267740,0.25,,false,true,0.999508,7
weka.J48,mushroom,267715,0.25,,false,true,1,7
weka.J48,mushroom,267719,0.418179237073238,,false,false,0.998277,12
weka.J48,mushroom,267716,0.8916981938192092,,false,false,1,4
weka.J48,mushroom,267723,0.12026624336340547,,false,false,0.996061,17
weka.J48,mushroom,267720,0.17894465367895596,,false,false,0.997046,14
weka.J48,mushroom,267721,0.25,2,true,false,0.994338,19
weka.J48,mushroom,267726,0.19508991476814466,,false,false,0.999754,16
weka.J48,mushroom,267727,0.25,,false,true,1,7
weka.J48,mushroom,267724,0.8071815040910675,,false,false,1,2
weka.J48,mushroom,267725,0.4426896092934023,,false,false,0.999754,16
weka.J48,mushroom,268058,0.25,5,true,false,0.996677,12
weka.J48,letter,255882,0.8501350719962674,,false,false,0.8295,11
weka.J48,mushroom,268059,0.0605490374714106,,false,false,0.999508,20
weka.J48,mushroom,268056,0.25,10,true,false,0.999015,15
weka.J48,mushroom,268057,0.5808791319168436,,false,false,1,4
weka.J48,letter,255881,0.25,,false,true,0.80525,17
weka.J48,mushroom,268062,0.25,8,true,false,0.999015,16
weka.J48,mushroom,268063,0.09363312834465298,,false,false,0.996061,20
weka.J48,letter,255887,0.25,2,true,false,0.74475,18
weka.J48,mushroom,268060,0.25,10,true,false,0.998892,18
weka.J48,letter,255884,0.25,2,true,false,0.82935,3
weka.J48,mushroom,268061,0.25,4,true,false,0.998769,19
weka.J48,mushroom,268050,0.25,7,true,false,0.998154,7
weka.J48,letter,255874,0.25,8,true,false,0.814,8
weka.J48,mushroom,268051,0.8397645465893584,,false,false,0.995815,18
weka.J48,letter,255875,0.027241818175839094,,false,false,0.85115,6
weka.J48,mushroom,268048,0.25,5,true,false,0.9984,20
weka.J48,letter,255872,0.25,,false,true,0.79195,20
weka.J48,mushroom,268049,0.23183006946142998,,false,false,0.999877,12
weka.J48,letter,255873,0.6341805107721445,,false,false,0.7983,19
weka.J48,mushroom,268054,0.18570920207841685,,false,false,0.999508,7
weka.J48,letter,255878,0.035951343621896045,,false,false,0.83865,8
weka.J48,letter,255879,0.25,10,true,false,0.8197,4
weka.J48,mushroom,268052,0.25,8,true,false,0.999015,13
weka.J48,letter,255876,0.25,9,true,false,0.79695,12
weka.J48,mushroom,268053,0.8123532369966951,,false,false,0.995815,18
weka.J48,letter,255877,0.43060229483548834,,false,false,0.83235,10
weka.J48,mushroom,268043,0.518866455386999,,false,false,0.995815,16
weka.J48,letter,255899,0.4620982068460823,,false,false,0.82605,12
weka.J48,mushroom,268042,0.25,7,true,false,0.996553,13
weka.J48,letter,255898,0.25,7,true,false,0.816,8
weka.J48,mushroom,268041,0.25,6,true,false,0.998646,3
weka.J48,letter,255897,0.25,10,true,false,0.77425,17
weka.J48,mushroom,268040,0.25,8,true,false,0.999015,13
weka.J48,mushroom,268047,0.7365515795713059,,false,false,0.999877,12
weka.J48,letter,255902,0.25,,false,true,0.80525,17
weka.J48,mushroom,268046,0.25,,false,true,1,6
weka.J48,mushroom,268045,0.25,6,true,false,0.999385,13
weka.J48,letter,255901,0.5194732088140578,,false,false,0.8794,2
weka.J48,mushroom,268044,0.49447452813915854,,false,false,1,6
weka.J48,letter,255900,0.40473668273889324,,false,false,0.84615,7
weka.J48,mushroom,268035,0.07291594813289906,,false,false,1,5
weka.J48,letter,255891,0.25,,false,true,0.8262,12
weka.J48,mushroom,268034,0.3675315883835551,,false,false,0.997784,13
weka.J48,letter,255890,0.8768309210308688,,false,false,0.81665,14
weka.J48,mushroom,268033,0.25,10,true,false,0.999385,12
weka.J48,mushroom,268032,0.9701173907628686,,false,false,1,4
weka.J48,letter,255888,0.8036083124729759,,false,false,0.79195,20
weka.J48,mushroom,268039,0.25,2,true,false,0.99483,18
weka.J48,letter,255895,0.25,5,true,false,0.77315,19
weka.J48,mushroom,268038,0.25,6,true,false,0.998769,20
weka.J48,letter,255894,0.25,3,true,false,0.78555,13
weka.J48,mushroom,268037,0.37496640558309074,,false,false,1,5
weka.J48,letter,255893,0.25,,false,true,0.8794,2
weka.J48,mushroom,268036,0.1412502429252389,,false,false,0.999508,20
weka.J48,letter,255892,0.25,3,true,false,0.77595,15
weka.J48,mushroom,268088,0.25,3,true,false,0.996923,16
weka.J48,letter,255912,0.25,9,true,false,0.8195,6
weka.J48,mushroom,268089,0.6661179760395858,,false,false,0.999754,16
weka.J48,mushroom,268090,0.2952314323414631,,false,false,1,3
weka.J48,letter,255914,0.45879410429294043,,false,false,0.809,16
weka.J48,letter,255915,0.5415440868337809,,false,false,0.81275,15
weka.J48,mushroom,268092,0.45295199411911835,,false,false,0.999877,14
weka.J48,letter,255916,0.374564287409975,,false,false,0.8596,5
weka.J48,mushroom,268093,0.23896452057853085,,false,false,1,2
weka.J48,letter,255917,0.3988008759421834,,false,false,0.82125,13
weka.J48,mushroom,268094,0.25,9,true,false,0.998646,5
weka.J48,letter,255918,0.689791907154883,,false,false,0.8167,14
weka.J48,mushroom,268095,0.25,10,true,false,0.999385,13
weka.J48,pendigits,8167,0.25,,false,,0.965338,2
weka.J48,mushroom,268080,0.25,5,true,false,0.999261,7
weka.J48,letter,255904,0.09717986993304754,,false,false,0.8313,10
weka.J48,mushroom,268081,0.25,5,true,false,0.996677,12
weka.J48,letter,255905,0.3005067000118321,,false,false,0.85385,6
weka.J48,mushroom,268082,0.25,3,true,false,0.9968,18
weka.J48,letter,255906,0.4412259739200843,,false,false,0.79175,20
weka.J48,mushroom,268083,0.16942530399243505,,false,false,1,2
weka.J48,letter,255907,0.25,,false,true,0.8645,4
weka.J48,mushroom,268084,0.2842694738320182,,false,false,0.999508,4
weka.J48,letter,255908,0.7223321821616273,,false,false,0.80525,17
weka.J48,mushroom,268085,0.7097962992421827,,false,false,0.995815,19
weka.J48,letter,255909,0.25,5,true,false,0.80925,9
weka.J48,letter,255910,0.25,,false,true,0.8024,18
weka.J48,mushroom,268086,0.25,,false,true,0.999877,11
weka.J48,mushroom,268087,0.2938250596036119,,false,false,0.995815,16
weka.J48,letter,255911,0.25,,false,true,0.82135,13
weka.J48,mushroom,268073,0.25,3,true,false,0.999631,9
weka.J48,letter,255929,0.25,9,true,false,0.7795,18
weka.J48,mushroom,268072,0.10906989411056868,,false,false,0.999508,4
weka.J48,mushroom,268075,0.25,8,true,false,0.999015,16
weka.J48,mushroom,268074,0.25,8,true,false,0.9984,5
weka.J48,letter,255930,0.31456483398127644,,false,false,0.83005,11
weka.J48,mushroom,268077,0.7701228859936731,,false,false,0.999877,15
weka.J48,letter,255933,0.25,7,true,false,0.816,8
weka.J48,mushroom,268076,0.04180848853735538,,false,false,0.999508,19
weka.J48,letter,255932,0.25,3,true,false,0.79635,11
weka.J48,letter,255935,0.25,10,true,false,0.79865,10
weka.J48,mushroom,268079,0.25,,false,true,0.999754,18
weka.J48,mushroom,268078,0.25,7,true,false,0.996677,20
weka.J48,letter,255934,0.8235629193109083,,false,false,0.80915,16
weka.J48,mushroom,268065,0.25,8,true,false,0.998154,7
weka.J48,letter,255921,0.25,,false,true,0.8295,11
weka.J48,mushroom,268064,0.9740912238518347,,false,false,0.999385,8
weka.J48,letter,255920,0.25,8,true,false,0.78185,17
weka.J48,mushroom,268067,0.6299085168842112,,false,false,1,3
weka.J48,letter,255923,0.5182345850667669,,false,false,0.8324,10
weka.J48,letter,255922,0.25,8,true,false,0.81745,7
weka.J48,mushroom,268069,0.25,10,true,false,0.99643,14
weka.J48,letter,255925,0.5770793005979226,,false,false,0.79785,19
weka.J48,mushroom,268068,0.7144581306167551,,false,false,1,4
weka.J48,letter,255924,0.08709859423493961,,false,false,0.8706,3
weka.J48,mushroom,268071,0.14901184330962014,,false,false,1,9
weka.J48,letter,255927,0.6140628517829354,,false,false,0.87165,3
weka.J48,mushroom,268070,0.25,4,true,false,1,4
weka.J48,letter,255926,0.13906459931400095,,false,false,0.82035,13
weka.J48,mushroom,268126,0.25,5,true,false,1,7
weka.J48,letter,255950,0.21018463146504704,,false,false,0.82055,13
weka.J48,mushroom,268127,0.4245166613817011,,false,false,0.999508,19
weka.J48,letter,255951,0.25,3,true,false,0.82745,5
weka.J48,mushroom,268124,0.7044922767972698,,false,false,0.999754,16
weka.J48,letter,255948,0.8441450743141536,,false,false,0.81295,15
weka.J48,mushroom,268125,0.25,8,true,false,0.999261,5
weka.J48,letter,255949,0.8335446343719989,,false,false,0.8058,17
weka.J48,mushroom,268122,0.25,3,true,false,0.996677,10
weka.J48,mushroom,268123,0.23010530222133277,,false,false,1,2
weka.J48,letter,255947,0.25,,false,true,0.8262,12
weka.J48,letter,255944,0.25,7,true,false,0.80445,11
weka.J48,mushroom,268120,0.25,,false,true,0.999508,10
weka.J48,mushroom,268121,0.7754246262750663,,false,false,0.998277,12
weka.J48,mushroom,268118,0.9016126224021241,,false,false,0.999508,4
weka.J48,letter,255942,0.25,7,true,false,0.78325,17
weka.J48,mushroom,268119,0.21254058209907564,,false,false,0.996061,17
weka.J48,letter,255943,0.562466502882658,,false,false,0.82135,13
weka.J48,mushroom,268116,0.25,4,true,false,1,5
weka.J48,letter,255940,0.3387930781823003,,false,false,0.82945,11
weka.J48,mushroom,268117,0.4928151568410754,,false,false,1,6
weka.J48,letter,255941,0.25,7,true,false,0.79065,14
weka.J48,mushroom,268114,0.25,8,true,false,0.999261,6
weka.J48,letter,255938,0.25,8,true,false,0.82165,6
weka.J48,mushroom,268115,0.25,10,true,false,0.998523,4
weka.J48,letter,255939,0.9790086997285118,,false,false,0.8459,7
weka.J48,mushroom,268112,0.552576363875877,,false,false,0.999508,19
weka.J48,letter,255936,0.25,,false,true,0.8295,11
weka.J48,mushroom,268113,0.6751759963476057,,false,false,0.997784,13
weka.J48,letter,255937,0.7270299583143008,,false,false,0.82605,12
weka.J48,mushroom,268111,0.25,9,true,false,0.997907,12
weka.J48,letter,255967,0.5165475288580645,,false,false,0.81295,15
weka.J48,mushroom,268110,0.25,7,true,false,0.998154,7
weka.J48,letter,255966,0.25,7,true,false,0.82235,6
weka.J48,mushroom,268109,0.25,3,true,false,0.996553,12
weka.J48,letter,255965,0.4097870087294727,,false,false,0.85295,6
weka.J48,mushroom,268108,0.6671390722954762,,false,false,1,6
weka.J48,letter,255964,0.25,2,true,false,0.7828,10
weka.J48,mushroom,268107,0.4651604775193801,,false,false,0.999877,14
weka.J48,letter,255963,0.02588175920413653,,false,false,0.80835,16
weka.J48,mushroom,268106,0.25,5,true,false,0.999261,7
weka.J48,letter,255962,0.47190091832658215,,false,false,0.81285,15
weka.J48,mushroom,268105,0.25,4,true,false,0.999754,7
weka.J48,letter,255961,0.47957783172293494,,false,false,0.81275,15
weka.J48,mushroom,268104,0.32972806291106826,,false,false,1,5
weka.J48,letter,255960,0.39613939674102905,,false,false,0.8129,15
weka.J48,mushroom,268103,0.25,9,true,false,0.999631,10
weka.J48,letter,255959,0.4234509840399439,,false,false,0.8804,2
weka.J48,mushroom,268102,0.5071194813840226,,false,false,0.999508,7
weka.J48,letter,255958,0.7247813539533547,,false,false,0.80525,17
weka.J48,mushroom,268101,0.4512204005920277,,false,false,0.999508,7
weka.J48,letter,255957,0.25,,false,true,0.80525,17
weka.J48,mushroom,268100,0.8390371270498245,,false,false,1,9
weka.J48,mushroom,268099,0.25,6,true,false,0.997907,10
weka.J48,letter,255955,0.25,,false,true,0.84545,7
weka.J48,mushroom,268098,0.4687050614783097,,false,false,1,5
weka.J48,letter,255954,0.731126880819451,,false,false,0.8295,11
weka.J48,mushroom,268097,0.9240229449527269,,false,false,0.999508,9
weka.J48,letter,255953,0.25,,false,true,0.79195,20
weka.J48,mushroom,268096,0.25,3,true,false,0.998523,18
weka.J48,letter,255952,0.25,6,true,false,0.82055,7
weka.J48,mushroom,268156,0.25,7,true,false,0.998769,3
weka.J48,mushroom,268157,0.25,9,true,false,0.9984,6
weka.J48,letter,255981,0.30363291246832447,,false,false,0.8087,16
weka.J48,mushroom,268158,0.016161465794012623,,false,false,0.997046,14
weka.J48,letter,255982,0.5178014447061875,,false,false,0.80915,16
weka.J48,mushroom,268159,0.25,8,true,false,0.998031,8
weka.J48,letter,255983,0.25,7,true,false,0.82235,6
weka.J48,mushroom,268152,0.4587314462364275,,false,false,1,5
weka.J48,letter,255976,0.25,,false,true,0.80915,16
weka.J48,letter,255977,0.2495423450450454,,false,false,0.85325,6
weka.J48,mushroom,268153,0.25,,false,true,1,3
weka.J48,mushroom,268154,0.8364519745870407,,false,false,1,6
weka.J48,letter,255978,0.8544572513469356,,false,false,0.81665,14
weka.J48,mushroom,268155,0.25,10,true,false,0.999015,17
weka.J48,letter,255979,0.12364266136078066,,false,false,0.83975,8
weka.J48,mushroom,268148,0.6956923682519394,,false,false,0.999508,7
weka.J48,letter,255972,0.25,3,true,false,0.84625,2
weka.J48,mushroom,268149,0.25,5,true,false,0.999508,15
weka.J48,mushroom,268150,0.3041527485133866,,false,false,1,9
weka.J48,letter,255974,0.34337451401275515,,false,false,0.86635,4
weka.J48,mushroom,268151,0.25,7,true,false,0.998154,7
weka.J48,letter,255975,0.25,,false,true,0.87165,3
weka.J48,mushroom,268144,0.17663989880921377,,false,false,0.996061,18
weka.J48,mushroom,268145,0.8164545289121182,,false,false,0.999877,12
weka.J48,letter,255969,0.35950397281489166,,false,false,0.8055,17
weka.J48,mushroom,268146,0.25,4,true,false,0.998892,5
weka.J48,mushroom,268147,0.25,6,true,false,0.999508,6
weka.J48,letter,255971,0.908978990566481,,false,false,0.8262,12
weka.J48,mushroom,268141,0.08950781290210474,,false,false,1,6
weka.J48,letter,255997,0.25,9,true,false,0.8111,8
weka.J48,mushroom,268140,0.25,7,true,false,0.998154,7
weka.J48,letter,255996,0.23347554950128083,,false,false,0.7923,20
weka.J48,mushroom,268143,0.25,8,true,false,0.999015,14
weka.J48,letter,255999,0.5528934017394761,,false,false,0.8459,7
weka.J48,mushroom,268142,0.2516655131057928,,false,false,1,8
weka.J48,letter,255998,0.3197320730701848,,false,false,0.826,12
weka.J48,mushroom,268137,0.25,9,true,false,0.996553,13
weka.J48,letter,255993,0.25,2,true,false,0.82935,3
weka.J48,mushroom,268136,0.25,9,true,false,0.999631,14
weka.J48,letter,255992,0.25,3,true,false,0.7795,14
weka.J48,mushroom,268139,0.7674120678439998,,false,false,0.999508,7
weka.J48,mushroom,268138,0.25,10,true,false,0.998769,2
weka.J48,letter,255994,0.24268533452893384,,false,false,0.8397,8
weka.J48,mushroom,268133,0.3166559485562549,,false,false,0.999508,10
weka.J48,mushroom,268132,0.25,7,true,false,0.999754,2
weka.J48,letter,255988,0.25,2,true,false,0.8155,5
weka.J48,mushroom,268135,0.25,3,true,false,0.999015,7
weka.J48,letter,255991,0.25,,false,true,0.8368,9
weka.J48,mushroom,268134,0.25,3,true,false,0.998892,17
weka.J48,letter,255990,0.7619222692841966,,false,false,0.8369,9
weka.J48,mushroom,268129,0.9730044005895825,,false,false,1,5
weka.J48,letter,255985,0.25,4,true,false,0.7955,12
weka.J48,mushroom,268128,0.25,5,true,false,0.996677,12
weka.J48,letter,255984,0.7484817198873905,,false,false,0.8324,10
weka.J48,mushroom,268131,0.36927919306784684,,false,false,1,3
weka.J48,mushroom,268130,0.047302256104666346,,false,false,0.998277,11
weka.J48,mushroom,268179,0.25,4,true,false,0.998769,18
weka.J48,letter,255747,0.22218562648936457,,false,false,0.80795,16
weka.J48,mushroom,268178,0.48889107542846477,,false,false,0.999877,13
weka.J48,letter,255746,0.25,2,true,false,0.79635,8
weka.J48,mushroom,268177,0.3314424270679589,,false,false,1,9
weka.J48,letter,255745,0.4292654603412998,,false,false,0.84035,8
weka.J48,mushroom,268176,0.4488934464443053,,false,false,1,4
weka.J48,letter,255744,0.5823614585881188,,false,false,0.8459,7
weka.J48,mushroom,268183,0.901577877660336,,false,false,0.996061,15
weka.J48,letter,255751,0.25,,false,true,0.84545,7
weka.J48,mushroom,268182,0.25,3,true,false,0.997046,20
weka.J48,letter,255750,0.25,4,true,false,0.8099,9
weka.J48,mushroom,268181,0.8508931239754044,,false,false,0.996061,15
weka.J48,letter,255749,0.25,,false,true,0.84545,7
weka.J48,mushroom,268180,0.27756139944018254,,false,false,0.997046,14
weka.J48,mushroom,268187,0.25,8,true,false,0.995569,17
weka.J48,letter,255755,0.1581864286468379,,false,false,0.84605,7
weka.J48,mushroom,268186,0.25,6,true,false,0.999508,7
weka.J48,letter,255754,0.25,10,true,false,0.795,11
weka.J48,mushroom,268185,0.25,5,true,false,0.996677,12
weka.J48,letter,255753,0.25,8,true,false,0.77805,18
weka.J48,mushroom,268184,0.9593873386458548,,false,false,0.995815,18
weka.J48,mushroom,268191,0.25,8,true,false,0.999261,3
