% Query:
% SELECT li.name as alg_name, d.name as dataset, e.eid as id, ev.evalue as accuracy
% FROM
% dataset d,
% data_property_value dp,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev
% WHERE d.did = dp.did and dp.dpid = 9 and dp.value >= 5000 and
% d.did = e.did and la.laid = e.laid  and
% e.eid = ev.eid and ev.emiid = 6 and la.liid = li.liid and
% li.name = "weka.J48"

alg_name,dataset,id,accuracy
weka.J48,nursery,124107,0.972685
weka.J48,page-blocks,129620,0.968208
weka.J48,pendigits,134456,0.965884
weka.J48,waveform-5000,192964,0.7504
weka.J48,kropt,247425,0.575492
weka.J48,letter,73829,0.8802
weka.J48,mushroom,117960,1
weka.J48,optdigits,121472,0.907295
weka.J48,nursery,124108,0.972685
weka.J48,page-blocks,129622,0.968208
weka.J48,pendigits,134457,0.965884
weka.J48,waveform-5000,192965,0.7504
weka.J48,adult,234472,0.850723
weka.J48,kropt,247426,0.575492
weka.J48,letter,73831,0.8802
weka.J48,mushroom,117961,1
weka.J48,optdigits,121474,0.907295
weka.J48,nursery,124109,0.972685
weka.J48,page-blocks,129623,0.968208
weka.J48,pendigits,134458,0.965884
weka.J48,waveform-5000,192966,0.7504
weka.J48,adult,234473,0.850723
weka.J48,kropt,247427,0.575492
weka.J48,letter,73833,0.8802
weka.J48,mushroom,117963,1
weka.J48,optdigits,121475,0.907295
weka.J48,nursery,124110,0.972685
weka.J48,page-blocks,129624,0.968208
weka.J48,pendigits,134459,0.965884
weka.J48,waveform-5000,192967,0.7504
weka.J48,covertype,238792,0.851521
weka.J48,kropt,247428,0.575492
weka.J48,letter,73834,0.8802
weka.J48,mushroom,117964,1
weka.J48,optdigits,121477,0.907295
weka.J48,nursery,124111,0.972685
weka.J48,page-blocks,129626,0.968208
weka.J48,pendigits,134460,0.965884
weka.J48,waveform-5000,192968,0.7504
weka.J48,covertype,238793,0.851521
weka.J48,kropt,247429,0.575492
weka.J48,letter,73835,0.8802
weka.J48,mushroom,117965,1
weka.J48,optdigits,121479,0.907295
weka.J48,nursery,124112,0.972685
weka.J48,page-blocks,129627,0.968208
weka.J48,pendigits,134461,0.965884
weka.J48,waveform-5000,192969,0.7504
weka.J48,kropt,247430,0.575492
weka.J48,letter,73836,0.8802
weka.J48,mushroom,117966,1
weka.J48,optdigits,121481,0.907295
weka.J48,nursery,124113,0.972685
weka.J48,page-blocks,129628,0.968208
weka.J48,pendigits,134462,0.965884
weka.J48,waveform-5000,192970,0.7504
weka.J48,kropt,247431,0.575492
weka.J48,letter,73837,0.8802
weka.J48,mushroom,117967,1
weka.J48,optdigits,121483,0.907295
weka.J48,nursery,124114,0.972685
weka.J48,page-blocks,129630,0.968208
weka.J48,pendigits,134463,0.965884
weka.J48,waveform-5000,192971,0.7504
weka.J48,adult,234478,0.850723
weka.J48,kropt,247432,0.575492
weka.J48,letter,73839,0.8802
weka.J48,mushroom,117968,1
weka.J48,optdigits,121484,0.907295
weka.J48,nursery,124115,0.972685
weka.J48,page-blocks,129631,0.968208
weka.J48,pendigits,134464,0.965884
weka.J48,waveform-5000,192972,0.7504
weka.J48,kropt,247433,0.575492
weka.J48,letter,73840,0.8802
weka.J48,mushroom,117969,1
weka.J48,optdigits,121486,0.907295
weka.J48,nursery,124116,0.972685
weka.J48,page-blocks,129632,0.968208
weka.J48,pendigits,134465,0.965884
weka.J48,waveform-5000,192973,0.7504
weka.J48,kropt,247434,0.575492
weka.J48,letter,73841,0.8802
weka.J48,mushroom,117970,1
weka.J48,optdigits,121488,0.907295
weka.J48,nursery,124117,0.972685
weka.J48,page-blocks,129634,0.968208
weka.J48,pendigits,134466,0.965884
weka.J48,waveform-5000,192974,0.7504
weka.J48,covertype,238799,0.851521
weka.J48,kropt,247435,0.575492
weka.J48,letter,73842,0.88025
weka.J48,mushroom,117971,1
weka.J48,optdigits,121489,0.907295
weka.J48,nursery,124118,0.97446
weka.J48,page-blocks,129635,0.968208
weka.J48,pendigits,134467,0.965884
weka.J48,waveform-5000,192975,0.7506
weka.J48,kropt,247436,0.578023
weka.J48,letter,73843,0.88025
weka.J48,mushroom,117972,1
weka.J48,optdigits,121491,0.907295
weka.J48,nursery,124119,0.97446
weka.J48,page-blocks,129636,0.968208
weka.J48,pendigits,134468,0.965884
weka.J48,waveform-5000,192976,0.7506
weka.J48,kropt,247437,0.578023
weka.J48,letter,73845,0.88025
weka.J48,mushroom,117973,1
weka.J48,optdigits,121493,0.907295
weka.J48,nursery,124120,0.97446
weka.J48,page-blocks,129638,0.968208
weka.J48,pendigits,134469,0.965884
weka.J48,waveform-5000,192977,0.7506
weka.J48,kropt,247438,0.578023
weka.J48,letter,73846,0.88025
weka.J48,mushroom,117974,1
weka.J48,optdigits,121494,0.907295
weka.J48,nursery,124121,0.97446
weka.J48,page-blocks,129639,0.968208
weka.J48,pendigits,134470,0.965884
weka.J48,waveform-5000,192978,0.7506
weka.J48,kropt,247439,0.578023
weka.J48,letter,73847,0.88025
weka.J48,mushroom,117975,1
weka.J48,optdigits,121500,0.907295
weka.J48,nursery,124122,0.97446
weka.J48,page-blocks,129640,0.968208
weka.J48,pendigits,134471,0.965884
weka.J48,waveform-5000,192979,0.7506
weka.J48,adult,234486,0.850047
weka.J48,kropt,247440,0.578023
weka.J48,letter,73848,0.88025
weka.J48,mushroom,117976,1
weka.J48,optdigits,121506,0.907295
weka.J48,nursery,124123,0.97446
weka.J48,page-blocks,129642,0.968208
weka.J48,pendigits,134472,0.965884
weka.J48,waveform-5000,192980,0.7506
weka.J48,kropt,247441,0.578023
weka.J48,letter,73850,0.88025
weka.J48,mushroom,117977,1
weka.J48,optdigits,121518,0.907295
weka.J48,nursery,124124,0.97446
weka.J48,page-blocks,129643,0.968208
weka.J48,pendigits,134473,0.965884
weka.J48,waveform-5000,192981,0.7506
weka.J48,kropt,247442,0.578023
weka.J48,letter,73851,0.88025
weka.J48,mushroom,117978,1
weka.J48,optdigits,121530,0.907295
weka.J48,nursery,124125,0.97446
weka.J48,page-blocks,129644,0.968208
weka.J48,pendigits,134474,0.965884
weka.J48,waveform-5000,192982,0.7506
weka.J48,kropt,247443,0.578023
weka.J48,letter,73852,0.88025
weka.J48,mushroom,117979,1
weka.J48,optdigits,121541,0.907295
weka.J48,nursery,124126,0.97446
weka.J48,page-blocks,129646,0.968208
weka.J48,pendigits,134475,0.965884
weka.J48,waveform-5000,192983,0.7506
weka.J48,kropt,247444,0.578023
weka.J48,letter,73853,0.88025
weka.J48,mushroom,117980,1
weka.J48,optdigits,121552,0.907295
weka.J48,nursery,124128,0.97446
weka.J48,page-blocks,129647,0.968208
weka.J48,pendigits,134476,0.965884
weka.J48,waveform-5000,192984,0.7506
weka.J48,kropt,247445,0.578023
weka.J48,letter,73854,0.88025
weka.J48,mushroom,117981,1
weka.J48,optdigits,121563,0.907295
weka.J48,nursery,124129,0.97446
weka.J48,page-blocks,129649,0.968208
weka.J48,pendigits,134477,0.965884
weka.J48,waveform-5000,192985,0.7506
weka.J48,kropt,247446,0.578023
weka.J48,letter,73856,0.88025
weka.J48,mushroom,117982,1
weka.J48,optdigits,121574,0.907295
weka.J48,nursery,124130,0.97446
weka.J48,page-blocks,129650,0.968208
weka.J48,pendigits,134478,0.965884
weka.J48,waveform-5000,192986,0.7506
weka.J48,covertype,238811,0.851132
weka.J48,kropt,247447,0.578023
weka.J48,letter,73857,0.88025
weka.J48,mushroom,117983,1
weka.J48,optdigits,121586,0.907295
weka.J48,nursery,124131,0.97446
weka.J48,page-blocks,129651,0.968208
weka.J48,pendigits,134479,0.965884
weka.J48,waveform-5000,192987,0.7506
weka.J48,covertype,238812,0.851132
weka.J48,kropt,247448,0.578023
weka.J48,letter,73858,0.88025
weka.J48,mushroom,117984,1
weka.J48,optdigits,121600,0.907295
weka.J48,nursery,124132,0.97446
weka.J48,page-blocks,129653,0.968208
weka.J48,pendigits,134480,0.965884
weka.J48,waveform-5000,192988,0.7506
weka.J48,covertype,238813,0.851132
weka.J48,kropt,247449,0.578023
weka.J48,letter,73859,0.88025
weka.J48,mushroom,117985,1
weka.J48,optdigits,121612,0.907295
weka.J48,nursery,124133,0.97446
weka.J48,page-blocks,129656,0.968208
weka.J48,pendigits,134481,0.965884
weka.J48,waveform-5000,192989,0.7506
weka.J48,kropt,247450,0.578023
weka.J48,letter,73860,0.88025
weka.J48,mushroom,117987,1
weka.J48,optdigits,121621,0.907295
weka.J48,nursery,124134,0.97446
weka.J48,page-blocks,129658,0.968208
weka.J48,pendigits,134482,0.965884
weka.J48,waveform-5000,192990,0.7506
weka.J48,covertype,238815,0.851132
weka.J48,kropt,247451,0.578023
weka.J48,letter,73861,0.88025
weka.J48,mushroom,117988,1
weka.J48,optdigits,121623,0.907295
weka.J48,nursery,124135,0.97446
weka.J48,page-blocks,129659,0.968208
weka.J48,pendigits,134483,0.965884
weka.J48,waveform-5000,192991,0.7506
weka.J48,kropt,247452,0.578023
weka.J48,letter,73863,0.88025
weka.J48,mushroom,117989,1
weka.J48,optdigits,121625,0.907295
weka.J48,nursery,124136,0.97446
weka.J48,page-blocks,129660,0.968208
weka.J48,pendigits,134484,0.965884
weka.J48,waveform-5000,192992,0.7506
weka.J48,covertype,238817,0.851132
weka.J48,kropt,247453,0.578023
weka.J48,letter,73864,0.88025
weka.J48,mushroom,117990,1
weka.J48,optdigits,121627,0.907295
weka.J48,nursery,124137,0.97446
weka.J48,page-blocks,129662,0.968208
weka.J48,pendigits,134485,0.965884
weka.J48,waveform-5000,192993,0.7506
weka.J48,kropt,247454,0.578023
weka.J48,letter,73865,0.88025
weka.J48,mushroom,117991,1
weka.J48,optdigits,121629,0.907295
weka.J48,nursery,124138,0.97446
weka.J48,page-blocks,129663,0.968208
weka.J48,pendigits,134486,0.965884
weka.J48,waveform-5000,192994,0.7506
weka.J48,satimage,243137,0.861275
weka.J48,kropt,247455,0.578023
weka.J48,letter,73905,0.8803
weka.J48,mushroom,118015,1
weka.J48,optdigits,121674,0.906584
weka.J48,nursery,124162,0.987886
weka.J48,page-blocks,129691,0.966563
weka.J48,pendigits,134507,0.965611
weka.J48,waveform-5000,193015,0.7494
weka.J48,adult,234522,0.834548
weka.J48,satimage,243158,0.860498
weka.J48,kropt,247476,0.583191
weka.J48,letter,73907,0.8803
weka.J48,mushroom,118016,1
weka.J48,optdigits,121675,0.906584
weka.J48,nursery,124163,0.987886
weka.J48,page-blocks,129693,0.966563
weka.J48,pendigits,134508,0.965611
weka.J48,waveform-5000,193016,0.7494
weka.J48,kropt,247477,0.583191
weka.J48,letter,73910,0.8803
weka.J48,mushroom,118017,1
weka.J48,optdigits,121678,0.906584
weka.J48,nursery,124165,0.987886
weka.J48,page-blocks,129696,0.966563
weka.J48,pendigits,134509,0.965611
weka.J48,waveform-5000,193017,0.7494
weka.J48,kropt,247478,0.583191
weka.J48,letter,73912,0.8803
weka.J48,mushroom,118019,1
weka.J48,optdigits,121680,0.906584
weka.J48,nursery,124166,0.987886
weka.J48,page-blocks,129700,0.966563
weka.J48,pendigits,134510,0.965611
weka.J48,waveform-5000,193018,0.7494
weka.J48,kropt,247479,0.583191
weka.J48,letter,73914,0.8803
weka.J48,mushroom,118020,1
weka.J48,optdigits,121682,0.906584
weka.J48,nursery,124168,0.987886
weka.J48,page-blocks,129705,0.966563
weka.J48,pendigits,134511,0.965611
weka.J48,waveform-5000,193019,0.7494
weka.J48,kropt,247480,0.583191
weka.J48,letter,73917,0.8803
weka.J48,mushroom,118022,1
weka.J48,optdigits,121684,0.906584
weka.J48,nursery,124169,0.987886
weka.J48,page-blocks,129709,0.966563
weka.J48,pendigits,134512,0.965611
weka.J48,waveform-5000,193020,0.7494
weka.J48,kropt,247481,0.583191
weka.J48,letter,73919,0.8803
weka.J48,mushroom,118023,1
weka.J48,optdigits,121686,0.906584
weka.J48,nursery,124171,0.987886
weka.J48,page-blocks,129713,0.966563
weka.J48,pendigits,134513,0.965611
weka.J48,waveform-5000,193021,0.7494
weka.J48,covertype,238846,0.843414
weka.J48,kropt,247482,0.583191
weka.J48,letter,73921,0.8803
weka.J48,mushroom,118024,1
weka.J48,optdigits,121688,0.906584
weka.J48,nursery,124172,0.987886
weka.J48,page-blocks,129719,0.966563
weka.J48,pendigits,134514,0.965611
weka.J48,waveform-5000,193022,0.7494
weka.J48,kropt,247483,0.583191
weka.J48,letter,73924,0.8803
weka.J48,mushroom,118026,1
weka.J48,optdigits,121690,0.906584
weka.J48,nursery,124174,0.987886
weka.J48,page-blocks,129723,0.966563
weka.J48,pendigits,134515,0.965611
weka.J48,waveform-5000,193023,0.7494
weka.J48,kropt,247484,0.583191
weka.J48,letter,73926,0.8803
weka.J48,mushroom,118027,1
weka.J48,optdigits,121692,0.906584
weka.J48,nursery,124175,0.987886
weka.J48,page-blocks,129724,0.966563
weka.J48,pendigits,134516,0.965611
weka.J48,waveform-5000,193024,0.7494
weka.J48,adult,234531,0.834548
weka.J48,kropt,247485,0.583191
weka.J48,letter,73928,0.8803
weka.J48,mushroom,118029,1
weka.J48,optdigits,121694,0.906584
weka.J48,nursery,124177,0.987886
weka.J48,page-blocks,129725,0.966563
weka.J48,pendigits,134517,0.965611
weka.J48,waveform-5000,193025,0.7494
weka.J48,kropt,247486,0.583191
weka.J48,letter,73930,0.8803
weka.J48,mushroom,118030,1
weka.J48,optdigits,121696,0.906584
weka.J48,nursery,124178,0.987886
weka.J48,page-blocks,129726,0.966563
weka.J48,pendigits,134518,0.965611
weka.J48,waveform-5000,193026,0.7494
weka.J48,covertype,238851,0.843414
weka.J48,kropt,247487,0.583191
weka.J48,letter,73933,0.8803
weka.J48,mushroom,118032,1
weka.J48,optdigits,121698,0.906584
weka.J48,nursery,124180,0.987886
weka.J48,page-blocks,129727,0.966563
weka.J48,pendigits,134519,0.965611
weka.J48,waveform-5000,193027,0.7494
weka.J48,kropt,247488,0.583191
weka.J48,letter,73935,0.8803
weka.J48,mushroom,118033,1
weka.J48,optdigits,121700,0.906584
weka.J48,nursery,124181,0.987886
weka.J48,page-blocks,129728,0.966563
weka.J48,pendigits,134520,0.965611
weka.J48,waveform-5000,193028,0.7494
weka.J48,kropt,247489,0.583191
weka.J48,letter,73938,0.8803
weka.J48,mushroom,118035,1
weka.J48,optdigits,121702,0.906584
weka.J48,nursery,124183,0.987886
weka.J48,page-blocks,129729,0.966563
weka.J48,pendigits,134521,0.965611
weka.J48,waveform-5000,193029,0.7494
weka.J48,kropt,247490,0.583191
weka.J48,letter,73940,0.8803
weka.J48,mushroom,118036,1
weka.J48,optdigits,121704,0.906584
weka.J48,nursery,124184,0.987886
weka.J48,page-blocks,129730,0.966563
weka.J48,pendigits,134522,0.965611
weka.J48,waveform-5000,193030,0.7494
weka.J48,satimage,243173,0.860498
weka.J48,kropt,247491,0.583191
weka.J48,letter,73942,0.8803
weka.J48,mushroom,118037,1
weka.J48,optdigits,121706,0.906584
weka.J48,nursery,124186,0.987886
weka.J48,page-blocks,129731,0.966563
weka.J48,pendigits,134523,0.965611
weka.J48,waveform-5000,193031,0.7494
weka.J48,kropt,247492,0.583191
weka.J48,letter,73945,0.8803
weka.J48,mushroom,118039,1
weka.J48,optdigits,121707,0.906584
weka.J48,nursery,124187,0.987886
weka.J48,page-blocks,129732,0.966563
weka.J48,pendigits,134524,0.965611
weka.J48,waveform-5000,193032,0.7494
weka.J48,kropt,247493,0.583191
weka.J48,letter,73947,0.8803
weka.J48,mushroom,118040,1
weka.J48,optdigits,121709,0.906584
weka.J48,nursery,124188,0.987886
weka.J48,page-blocks,129733,0.966563
weka.J48,pendigits,134525,0.965611
weka.J48,waveform-5000,193033,0.7494
weka.J48,kropt,247494,0.583191
weka.J48,letter,73950,0.8803
weka.J48,mushroom,118042,1
weka.J48,optdigits,121711,0.906584
weka.J48,nursery,124190,0.987886
weka.J48,page-blocks,129734,0.966563
weka.J48,pendigits,134526,0.965611
weka.J48,waveform-5000,193034,0.7494
weka.J48,covertype,238859,0.843414
weka.J48,kropt,247495,0.583191
weka.J48,letter,73953,0.8803
weka.J48,mushroom,118043,1
weka.J48,optdigits,121713,0.906584
weka.J48,nursery,124191,0.987886
weka.J48,page-blocks,129735,0.966563
weka.J48,pendigits,134527,0.965611
weka.J48,waveform-5000,193035,0.7494
weka.J48,kropt,247496,0.583191
weka.J48,letter,73955,0.8803
weka.J48,mushroom,118045,1
weka.J48,optdigits,121714,0.906584
weka.J48,nursery,124193,0.987886
weka.J48,page-blocks,129736,0.966563
weka.J48,pendigits,134528,0.965611
weka.J48,waveform-5000,193036,0.7494
weka.J48,kropt,247497,0.583191
weka.J48,letter,73958,0.8803
weka.J48,mushroom,118046,1
weka.J48,optdigits,121716,0.906584
weka.J48,nursery,124194,0.987886
weka.J48,page-blocks,129737,0.966563
weka.J48,pendigits,134529,0.965611
weka.J48,waveform-5000,193037,0.7494
weka.J48,kropt,247498,0.583191
weka.J48,letter,73961,0.8803
weka.J48,mushroom,118047,1
weka.J48,optdigits,121718,0.906584
weka.J48,nursery,124196,0.987886
weka.J48,page-blocks,129738,0.966563
weka.J48,pendigits,134530,0.965611
weka.J48,waveform-5000,193038,0.7494
weka.J48,kropt,247499,0.583191
weka.J48,letter,73963,0.8803
weka.J48,mushroom,118049,1
weka.J48,optdigits,121720,0.906584
weka.J48,nursery,124198,0.987886
weka.J48,page-blocks,129739,0.966563
weka.J48,pendigits,134531,0.965611
weka.J48,waveform-5000,193039,0.7494
weka.J48,kropt,247500,0.583191
weka.J48,letter,73966,0.8803
weka.J48,mushroom,118050,1
weka.J48,optdigits,121722,0.906584
weka.J48,nursery,124199,0.987886
weka.J48,page-blocks,129740,0.966563
weka.J48,pendigits,134532,0.965611
weka.J48,waveform-5000,193040,0.7494
weka.J48,kropt,247501,0.583191
weka.J48,letter,73969,0.8803
weka.J48,mushroom,118052,1
weka.J48,optdigits,121723,0.906584
weka.J48,nursery,124200,0.987886
weka.J48,page-blocks,129741,0.966563
weka.J48,pendigits,134533,0.965611
weka.J48,waveform-5000,193041,0.7494
weka.J48,kropt,247502,0.583191
weka.J48,letter,73971,0.8803
weka.J48,mushroom,118053,1
weka.J48,optdigits,121725,0.906584
weka.J48,nursery,124202,0.987886
weka.J48,page-blocks,129742,0.966563
weka.J48,pendigits,134534,0.965611
weka.J48,waveform-5000,193042,0.7494
weka.J48,adult,234549,0.834548
weka.J48,kropt,247503,0.583191
weka.J48,letter,73974,0.8803
weka.J48,mushroom,118055,1
weka.J48,optdigits,121727,0.906584
weka.J48,nursery,124203,0.987886
weka.J48,page-blocks,129743,0.966563
weka.J48,pendigits,134535,0.965611
weka.J48,waveform-5000,193043,0.7494
weka.J48,covertype,238868,0.843414
weka.J48,kropt,247504,0.583191
weka.J48,letter,73975,0.8803
weka.J48,mushroom,118056,1
weka.J48,optdigits,121729,0.906584
weka.J48,nursery,124205,0.987886
weka.J48,page-blocks,129744,0.966563
weka.J48,pendigits,134536,0.965611
weka.J48,waveform-5000,193044,0.7494
weka.J48,kropt,247505,0.583191
weka.J48,letter,73976,0.8803
weka.J48,mushroom,118057,1
weka.J48,optdigits,121731,0.906584
weka.J48,nursery,124206,0.987886
weka.J48,page-blocks,129749,0.966563
weka.J48,pendigits,134537,0.965611
weka.J48,waveform-5000,193045,0.7494
weka.J48,adult,234552,0.834548
weka.J48,kropt,247506,0.583191
weka.J48,letter,73978,0.8803
weka.J48,mushroom,118059,1
weka.J48,optdigits,121733,0.906584
weka.J48,nursery,124208,0.987886
weka.J48,page-blocks,129754,0.966563
weka.J48,pendigits,134538,0.965611
weka.J48,waveform-5000,193046,0.7494
weka.J48,kropt,247507,0.583191
weka.J48,letter,73979,0.8803
weka.J48,mushroom,118060,1
weka.J48,optdigits,121734,0.906584
weka.J48,nursery,124209,0.987886
weka.J48,page-blocks,129758,0.966563
weka.J48,pendigits,134539,0.965611
weka.J48,waveform-5000,193047,0.7494
weka.J48,adult,234554,0.834548
weka.J48,satimage,243190,0.860498
weka.J48,kropt,247508,0.583191
weka.J48,letter,73980,0.8803
weka.J48,mushroom,118062,1
weka.J48,optdigits,121736,0.906584
weka.J48,nursery,124211,0.987886
weka.J48,page-blocks,129764,0.966563
weka.J48,pendigits,134540,0.965611
weka.J48,waveform-5000,193048,0.7494
weka.J48,kropt,247509,0.583191
weka.J48,letter,73981,0.8803
weka.J48,mushroom,118063,1
weka.J48,optdigits,121738,0.906584
weka.J48,nursery,124212,0.987886
weka.J48,page-blocks,129767,0.966563
weka.J48,pendigits,134541,0.965611
weka.J48,waveform-5000,193049,0.7494
weka.J48,covertype,238874,0.843414
weka.J48,kropt,247510,0.583191
weka.J48,letter,73982,0.8803
weka.J48,mushroom,118065,1
weka.J48,optdigits,121740,0.906584
weka.J48,nursery,124214,0.987886
weka.J48,page-blocks,129772,0.966563
weka.J48,pendigits,134542,0.965611
weka.J48,waveform-5000,193050,0.7494
weka.J48,kropt,247511,0.583191
weka.J48,letter,73984,0.8803
weka.J48,mushroom,118066,1
weka.J48,optdigits,121741,0.906584
weka.J48,nursery,124215,0.987886
weka.J48,page-blocks,129777,0.966563
weka.J48,pendigits,134543,0.965611
weka.J48,waveform-5000,193051,0.7494
weka.J48,covertype,238876,0.843414
weka.J48,kropt,247512,0.583191
weka.J48,letter,73985,0.8803
weka.J48,mushroom,118067,1
weka.J48,optdigits,121743,0.906584
weka.J48,nursery,124217,0.987886
weka.J48,page-blocks,129779,0.966563
weka.J48,pendigits,134544,0.965611
weka.J48,waveform-5000,193052,0.7494
weka.J48,kropt,247513,0.583191
weka.J48,letter,73986,0.8803
weka.J48,mushroom,118069,1
weka.J48,optdigits,121745,0.906584
weka.J48,nursery,124218,0.987886
weka.J48,page-blocks,129780,0.966563
weka.J48,pendigits,134545,0.965611
weka.J48,waveform-5000,193053,0.7494
weka.J48,kropt,247514,0.583191
weka.J48,letter,73987,0.8803
weka.J48,mushroom,118070,1
weka.J48,optdigits,121746,0.906584
weka.J48,nursery,124220,0.987886
weka.J48,page-blocks,129781,0.966563
weka.J48,pendigits,134546,0.965611
weka.J48,waveform-5000,193054,0.7494
weka.J48,kropt,247515,0.583191
weka.J48,letter,73989,0.8803
weka.J48,mushroom,118072,1
weka.J48,optdigits,121748,0.906584
weka.J48,nursery,124221,0.987886
weka.J48,page-blocks,129782,0.966563
weka.J48,pendigits,134547,0.965611
weka.J48,waveform-5000,193055,0.7494
weka.J48,kropt,247516,0.583191
weka.J48,letter,73990,0.8803
weka.J48,mushroom,118073,1
weka.J48,optdigits,121750,0.906584
weka.J48,nursery,124223,0.987886
weka.J48,page-blocks,129784,0.966563
weka.J48,pendigits,134548,0.965611
weka.J48,waveform-5000,193056,0.7494
weka.J48,kropt,247517,0.583191
weka.J48,letter,73991,0.8803
weka.J48,mushroom,118074,1
weka.J48,optdigits,121753,0.906584
weka.J48,nursery,124224,0.987886
weka.J48,page-blocks,129785,0.966563
weka.J48,pendigits,134549,0.965611
